categorieenseigne;prixproduit;identifiantproduit;ean;disponible
Accueil|Frais|Laits et Oeufs|Laits demi-écrémés;7.59;2759;;
Accueil|Frais|Laits et Oeufs|Laits demi-écrémés;3.36;5823;;
Accueil|Frais|Laits et Oeufs|Laits demi-écrémés;4.8;2613;;
Accueil|Frais|Laits et Oeufs|Laits demi-écrémés;3.46;2614;;
Accueil|Frais|Laits et Oeufs|Laits demi-écrémés;6.73;82436;;
Accueil|Frais|Laits et Oeufs|Laits demi-écrémés;4.76;16796;;
Accueil|Frais|Laits et Oeufs|Laits demi-écrémés;0.74;30042;;
Accueil|Frais|Laits et Oeufs|Laits demi-écrémés;0.93;10984;;
Accueil|Frais|Laits et Oeufs|Laits demi-écrémés;4.32;2612;;
Accueil|Frais|Laits et Oeufs|Laits demi-écrémés;5.33;2760;;
Accueil|Frais|Laits et Oeufs;2.73;16429;;
Accueil|Frais|Laits et Oeufs;1.64;3000;;
Accueil|Frais|Laits et Oeufs;3.42;12153;;
Accueil|Frais|Laits et Oeufs;5.49;27384;;
Accueil|Frais|Laits et Oeufs;3.1;25067;;
Accueil|Frais|Laits et Oeufs;1.59;25068;;
Accueil|Frais|Laits et Oeufs;2.43;2110;;
Accueil|Frais|Laits et Oeufs;1.46;976;;
Accueil|Frais|Laits et Oeufs;0.83;975;;
Accueil|Frais|Laits et Oeufs;1.89;45077;;
Accueil|Frais|Laits et Oeufs;2.55;44568;;
Accueil|Frais|Laits et Oeufs;2.03;19898;;
Accueil|Frais|Laits et Oeufs;1.67;46039;;
Accueil|Frais|Laits et Oeufs;2.93;60155;;
Accueil|Frais|Laits et Oeufs;1.72;60153;;
Accueil|Frais|Laits et Oeufs;1.66;25066;;
Accueil|Frais|Laits et Oeufs;2.93;19901;;
Accueil|Frais|Laits et Oeufs;0.93;10984;;
Accueil|Frais|Laits et Oeufs;0.74;30042;;
Accueil|Frais|Laits et Oeufs;0.85;30043;;
Accueil|Frais|Laits et Oeufs;5.22;2619;;
Accueil|Frais|Laits et Oeufs;4.17;2617;;
Accueil|Frais|Laits et Oeufs;9.72;49700;;
Accueil|Frais|Laits et Oeufs;7.59;2759;;
Accueil|Frais|Laits et Oeufs;3.36;5823;;
Accueil|Frais|Laits et Oeufs;4.8;2613;;
Accueil|Frais|Laits et Oeufs;3.46;2614;;
Accueil|Frais|Laits et Oeufs;6.73;82436;;
Accueil|Frais|Laits et Oeufs;4.76;16796;;
Accueil|Frais|Laits et Oeufs;4.32;2612;;
Accueil|Frais|Laits et Oeufs;5.33;2760;;
Accueil|Frais|Laits et Oeufs;6.12;2749;;
Accueil|Frais|Laits et Oeufs;1.02;966;;
Accueil|Frais|Laits et Oeufs;5.4;2616;;
Accueil|Frais|Laits et Oeufs;0.9;2108;;
Accueil|Frais|Laits et Oeufs;4.8;2750;;
Accueil|Frais|Laits et Oeufs;0.8;967;;
Accueil|Frais|Laits et Oeufs;4.26;2615;;
Accueil|Frais|Laits et Oeufs;2.2;82440;;
Accueil|Frais|Laits et Oeufs;9.48;2618;;
Accueil|Frais|Laits et Oeufs;2.01;60171;;
Accueil|Frais|Laits et Oeufs;2.24;60165;;
Accueil|Frais|Laits et Oeufs;1.67;24363;;
Accueil|Frais|Laits et Oeufs;8.16;2751;;
Accueil|Frais|Laits et Oeufs;2.02;2224;;
Accueil|Frais|Laits et Oeufs;2.16;27172;;
Accueil|Frais|Laits et Oeufs;4.27;970;;
Accueil|Frais|Laits et Oeufs;1.95;6188;;
Accueil|Frais|Laits et Oeufs;1.67;29861;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Gâteaux et Marbrés;1.61;319;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Gâteaux et Marbrés;1.38;369;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Gâteaux et Marbrés;1.13;54386;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Madeleines et Quatre quart;2.52;23226;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Madeleines et Quatre quart;2.57;19658;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Madeleines et Quatre quart;2.39;38724;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Madeleines et Quatre quart;3.23;60175;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Madeleines et Quatre quart;3.11;50676;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Madeleines et Quatre quart;1.89;42063;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Madeleines et Quatre quart;1.84;44578;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Madeleines et Quatre quart;1.64;3147;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Madeleines et Quatre quart;3.03;368;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Madeleines et Quatre quart;2.0;26258;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Madeleines et Quatre quart;1.15;3148;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Madeleines et Quatre quart;1.58;40313;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Madeleines et Quatre quart;1.99;6837;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Madeleines et Quatre quart;1.85;31146;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Madeleines et Quatre quart;1.55;6346;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Madeleines et Quatre quart;2.52;30905;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Madeleines et Quatre quart;2.68;60174;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Madeleines et Quatre quart;2.27;8397;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Madeleines et Quatre quart;1.15;58119;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Madeleines et Quatre quart;2.16;19364;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Madeleines et Quatre quart;2.94;50684;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Madeleines et Quatre quart;2.83;53820;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Madeleines et Quatre quart;2.15;7434;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Madeleines et Quatre quart;3.37;1930;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Madeleines et Quatre quart;1.91;367;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Madeleines et Quatre quart;2.75;50674;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Madeleines et Quatre quart;2.43;50682;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Viennoiseries;1.74;60015;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Viennoiseries;1.48;42428;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Viennoiseries;1.28;364;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Viennoiseries;2.97;35160;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Viennoiseries;1.61;22802;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Viennoiseries;1.59;71488;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Viennoiseries;1.18;38812;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Viennoiseries;0.94;363;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Viennoiseries;1.67;60031;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Viennoiseries;1.46;362;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Viennoiseries;1.17;21572;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Cakes et Pains d'épices;1.45;15089;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Cakes et Pains d'épices;1.36;28217;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Cakes et Pains d'épices;1.47;10766;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Cakes et Pains d'épices;2.22;322;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Cakes et Pains d'épices;1.41;3093;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Cakes et Pains d'épices;1.87;3099;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Brioches;2.16;3029;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Brioches;2.09;24847;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Brioches;1.93;58463;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Brioches;3.36;1928;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Brioches;2.82;36916;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Brioches;2.15;53777;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Brioches;2.02;53776;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Brioches;1.65;3014;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Brioches;1.79;22803;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Brioches;1.19;361;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Brioches;2.11;60021;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Brioches;1.5;62147;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Brioches;1.77;41462;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Brioches;2.23;60027;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Brioches;1.73;62146;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Brioches;1.97;15525;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Brioches;1.81;5909;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Brioches;1.67;60031;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Brioches;1.46;362;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Crêpes et galettes;1.86;6366;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Crêpes et galettes;1.44;18652;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Crêpes et galettes;1.49;29764;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses|Crêpes et galettes;1.99;6365;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.86;6366;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.44;18652;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.49;29764;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.99;6365;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;2.16;3029;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;2.09;24847;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.93;58463;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;3.36;1928;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;2.82;36916;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;2.15;53777;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;2.02;53776;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.65;3014;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.79;22803;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.19;361;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;2.11;60021;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.5;62147;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.77;41462;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;2.23;60027;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.73;62146;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.97;15525;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.81;5909;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.67;60031;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.46;362;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.74;60015;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.48;42428;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.28;364;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;2.97;35160;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.61;22802;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.59;71488;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.18;38812;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;0.94;363;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.17;21572;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;2.52;23226;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;2.57;19658;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;2.39;38724;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;3.23;60175;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;3.11;50676;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.89;42063;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.84;44578;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.64;3147;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;3.03;368;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;2.0;26258;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.15;3148;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.58;40313;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.99;6837;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.85;31146;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.55;6346;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;2.52;30905;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;2.68;60174;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;2.27;8397;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.15;58119;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;2.16;19364;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;2.94;50684;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;2.83;53820;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;2.15;7434;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;3.37;1930;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.91;367;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;2.75;50674;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;2.43;50682;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.45;15089;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.36;28217;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.47;10766;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;2.22;322;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.41;3093;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.87;3099;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.61;319;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.38;369;;
Accueil|Pains Pâtisseries|Pâtisseries moelleuses;1.13;54386;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;1.59;13503;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;1.53;8504;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;0.96;40135;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;2.4;40134;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;1.28;50714;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;1.3;372;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;1.55;1839;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;0.75;383;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;1.02;384;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;0.97;382;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;1.2;39498;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;1.1;77689;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;1.32;3740;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;1.45;12584;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;1.36;392;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;1.3;23794;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;1.49;7466;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;3.59;77688;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;1.09;43196;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;1.49;43195;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;1.5;43197;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;1.8;40140;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;1.51;3871;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;1.69;3405;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;1.21;32724;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;1.7;81350;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;0.99;23410;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;0.92;3200;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;1.2;379;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;1.23;3741;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;1.77;4922;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;1.23;375;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;1.1;381;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;1.88;45340;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;1.69;45339;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;1.95;45351;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;4.52;48809;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;2.33;45354;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;1.42;377;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;2.23;3964;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;1.32;378;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;0.67;388;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;2.37;33914;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;2.73;50409;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;1.21;41492;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Biscottes & Pains grillés;0.76;8865;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Canapés et Toasts;1.03;5517;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Canapés et Toasts;1.06;6847;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains précuits, hamburger...;0.91;27162;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains précuits, hamburger...;0.8;39772;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains précuits, hamburger...;1.48;40826;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains précuits, hamburger...;0.71;28809;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains précuits, hamburger...;0.87;38949;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains précuits, hamburger...;0.98;28856;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains précuits, hamburger...;1.56;28857;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains précuits, hamburger...;1.35;2200;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains précuits, hamburger...;1.46;15048;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains précuits, hamburger...;0.42;3462;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains précuits, hamburger...;0.76;44900;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains précuits, hamburger...;0.78;33889;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains de mie;1.66;15590;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains de mie;1.12;3020;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains de mie;1.31;41460;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains de mie;1.26;41428;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains de mie;1.51;81560;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains de mie;1.05;81557;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains de mie;1.44;81558;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains de mie;1.55;14344;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains de mie;0.66;345;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains de mie;1.99;39182;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains de mie;1.89;81548;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains de mie;1.45;49632;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains de mie;1.78;92690;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains de mie;1.17;86586;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains de mie;0.98;3013;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains de mie;0.99;22117;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains de mie;0.66;22116;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains de mie;1.23;28860;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains de mie;1.08;14243;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains de mie;0.65;350;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains de mie;0.62;352;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains de mie;0.43;5510;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains de mie;0.49;8864;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains de mie;0.67;349;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains de mie;1.09;24500;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains de mie;1.32;28861;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains de mie;0.91;5538;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés|Pains de mie;1.05;19355;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;1.66;15590;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;1.12;3020;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;1.31;41460;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;1.26;41428;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;1.51;81560;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;1.05;81557;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;1.44;81558;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;1.55;14344;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;0.66;345;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;1.99;39182;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;1.89;81548;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;1.45;49632;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;1.78;92690;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;1.17;86586;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;0.98;3013;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;0.99;22117;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;0.66;22116;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;1.23;28860;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;1.08;14243;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;0.65;350;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;0.62;352;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;0.43;5510;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;0.49;8864;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;0.67;349;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;1.09;24500;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;1.32;28861;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;0.91;5538;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;1.05;19355;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;1.03;5517;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;1.06;6847;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;0.91;27162;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;0.8;39772;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;1.48;40826;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;0.71;28809;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;0.87;38949;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;0.98;28856;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;1.56;28857;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;1.35;2200;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;1.46;15048;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;0.42;3462;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;0.76;44900;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;0.78;33889;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;1.59;13503;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;1.53;8504;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;0.96;40135;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;2.4;40134;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;1.28;50714;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;1.3;372;;
Accueil|Pains Pâtisseries|Pains de mie et Pains grillés;1.55;1839;;
