categorieenseigne;prixproduit;identifiantproduit;ean;disponible
Accueil|Epicerie sucrée|Diététique et Allégé|Biscuits;1.49;2510;;1
Accueil|Epicerie sucrée|Diététique et Allégé|Biscuits;1.0;2938;;1
Accueil|Epicerie sucrée|Diététique et Allégé|Biscuits;1.15;31050;;1
Accueil|Epicerie sucrée|Diététique et Allégé|Biscuits;1.83;2932;;1
Accueil|Epicerie sucrée|Diététique et Allégé|Biscuits;2.22;56452;;1
Accueil|Epicerie sucrée|Diététique et Allégé|Biscuits;1.69;56456;;1
Accueil|Epicerie sucrée|Diététique et Allégé|Biscuits;1.91;56457;;1
Accueil|Epicerie sucrée|Diététique et Allégé|Biscuits;2.04;50364;;1
Accueil|Epicerie sucrée|Diététique et Allégé|Confitures allégées;1.03;10830;;1
Accueil|Epicerie sucrée|Diététique et Allégé|Confitures allégées;0.85;25183;;1
Accueil|Epicerie sucrée|Diététique et Allégé|Confitures allégées;1.19;3208;;1
Accueil|Epicerie sucrée|Diététique et Allégé|Confitures allégées;0.95;1833;;1
Accueil|Epicerie sucrée|Diététique et Allégé|Confitures allégées;1.35;10231;;1
Accueil|Epicerie sucrée|Diététique et Allégé|Confitures allégées;0.89;1826;;1
Accueil|Epicerie sucrée|Diététique et Allégé|Confitures allégées;0.77;1835;;1
Accueil|Epicerie sucrée|Diététique et Allégé|Céréales;2.68;55277;;1
Accueil|Epicerie sucrée|Diététique et Allégé|Céréales;2.26;32266;;1
Accueil|Epicerie sucrée|Diététique et Allégé|Céréales;3.55;35008;;1
Accueil|Epicerie sucrée|Diététique et Allégé|Céréales;3.92;6310;;1
Accueil|Epicerie sucrée|Diététique et Allégé|Céréales;3.71;42636;;1
Accueil|Epicerie sucrée|Diététique et Allégé|Céréales;1.39;485;;1
Accueil|Epicerie sucrée|Diététique et Allégé|Céréales;1.7;12244;;1
Accueil|Epicerie sucrée|Diététique et Allégé|Céréales;1.7;3211;;1
Accueil|Epicerie sucrée|Diététique et Allégé|Céréales;3.53;13704;;1
Accueil|Epicerie sucrée|Diététique et Allégé|Céréales;1.91;30625;;1
Accueil|Epicerie sucrée|Diététique et Allégé|Céréales;1.86;3110;;1
Accueil|Epicerie sucrée|Diététique et Allégé|Céréales;1.91;2964;;1
Accueil|Epicerie sucrée|Diététique et Allégé|Céréales;3.83;55479;;1
Accueil|Epicerie sucrée|Diététique et Allégé|Repas minceur;2.12;91553;;1
Accueil|Epicerie sucrée|Diététique et Allégé|Repas minceur;1.93;91554;;1
Accueil|Epicerie sucrée|Diététique et Allégé|Repas minceur;2.38;91556;;1
Accueil|Epicerie sucrée|Diététique et Allégé|Repas minceur;1.99;91557;;1
Accueil|Epicerie sucrée|Diététique et Allégé|Repas minceur;9.6;2507;;1
Accueil|Epicerie sucrée|Diététique et Allégé|Repas minceur;5.88;46042;;1
Accueil|Epicerie sucrée|Diététique et Allégé|Repas minceur;1.59;2504;;1
Accueil|Epicerie sucrée|Diététique et Allégé;2.12;91553;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.93;91554;;1
Accueil|Epicerie sucrée|Diététique et Allégé;2.38;91556;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.99;91557;;1
Accueil|Epicerie sucrée|Diététique et Allégé;9.6;2507;;1
Accueil|Epicerie sucrée|Diététique et Allégé;5.88;46042;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.59;2504;;1
Accueil|Epicerie sucrée|Diététique et Allégé;2.68;55277;;1
Accueil|Epicerie sucrée|Diététique et Allégé;2.26;32266;;1
Accueil|Epicerie sucrée|Diététique et Allégé;3.55;35008;;1
Accueil|Epicerie sucrée|Diététique et Allégé;3.92;6310;;1
Accueil|Epicerie sucrée|Diététique et Allégé;3.71;42636;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.39;485;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.7;12244;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.7;3211;;1
Accueil|Epicerie sucrée|Diététique et Allégé;3.53;13704;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.91;30625;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.86;3110;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.91;2964;;1
Accueil|Epicerie sucrée|Diététique et Allégé;3.83;55479;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.03;10830;;1
Accueil|Epicerie sucrée|Diététique et Allégé;0.85;25183;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.19;3208;;1
Accueil|Epicerie sucrée|Diététique et Allégé;0.95;1833;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.35;10231;;1
Accueil|Epicerie sucrée|Diététique et Allégé;0.89;1826;;1
Accueil|Epicerie sucrée|Diététique et Allégé;0.77;1835;;1
Accueil|Epicerie sucrée|Diététique et Allégé;5.87;46044;;1
Accueil|Epicerie sucrée|Diététique et Allégé;5.87;46043;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.76;2951;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.23;2503;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.15;2950;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.32;2931;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.15;2509;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.15;2511;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.45;2929;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.58;56444;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.15;2930;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.49;2510;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.0;2938;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.15;31050;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.83;2932;;1
Accueil|Epicerie sucrée|Diététique et Allégé;2.22;56452;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.69;56456;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.91;56457;;1
Accueil|Epicerie sucrée|Diététique et Allégé;2.04;50364;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.81;2179;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.76;19435;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.78;27576;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.42;1847;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.8;39534;;1
Accueil|Epicerie sucrée|Diététique et Allégé;2.15;59564;;1
Accueil|Epicerie sucrée|Diététique et Allégé;2.15;59563;;1
Accueil|Epicerie sucrée|Diététique et Allégé;2.15;59562;;1
Accueil|Epicerie sucrée|Diététique et Allégé;0.85;33309;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.1;58629;;1
Accueil|Epicerie sucrée|Diététique et Allégé;0.85;3617;;1
Accueil|Epicerie sucrée|Diététique et Allégé;0.96;58628;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.02;62195;;1
Accueil|Epicerie sucrée|Diététique et Allégé;0.99;19202;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.25;42978;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.2;69002;;1
Accueil|Epicerie sucrée|Diététique et Allégé;0.89;31526;;1
Accueil|Epicerie sucrée|Diététique et Allégé;0.89;54493;;1
Accueil|Epicerie sucrée|Diététique et Allégé;2.15;45222;;1
Accueil|Epicerie sucrée|Diététique et Allégé;2.58;45225;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.67;6044;;1
Accueil|Epicerie sucrée|Diététique et Allégé;3.02;2505;;1
Accueil|Epicerie sucrée|Diététique et Allégé;3.47;2506;;1
Accueil|Epicerie sucrée|Diététique et Allégé;3.19;33206;;1
Accueil|Epicerie sucrée|Diététique et Allégé;3.3;30573;;1
Accueil|Epicerie sucrée|Diététique et Allégé;4.69;25465;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.63;36726;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.48;36718;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.37;23223;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.3;23224;;1
Accueil|Epicerie sucrée|Diététique et Allégé;2.18;19275;;1
Accueil|Epicerie sucrée|Diététique et Allégé;2.61;7574;;1
Accueil|Epicerie sucrée|Diététique et Allégé;1.74;7575;;1
Accueil|Epicerie sucrée|Diététique et Allégé;2.3;65338;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;2.39;31976;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;3.0;71461;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;0.84;26398;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;1.58;2236;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;2.01;496;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;1.73;497;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;0.67;495;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;0.65;3951;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;1.44;4583;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;5.99;86810;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;1.0;6806;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;0.95;55282;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;0.95;55283;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;0.95;55281;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;1.48;48875;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;1.39;11908;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;1.07;6804;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;1.11;8653;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;1.52;26334;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;1.98;31065;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;2.59;71462;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;1.37;8645;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;1.65;42965;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;1.94;6810;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;1.04;6807;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;1.11;8672;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;4.38;71457;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;1.93;8643;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;2.12;2524;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;2.97;52170;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;2.11;8648;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;2.29;2522;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;2.29;71459;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;1.48;52171;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;0.95;8646;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;1.57;29048;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;1.64;6803;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;2.85;52172;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;2.32;29045;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;2.45;11905;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;4.11;49249;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;4.75;66809;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;1.16;2237;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;2.26;2238;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;1.11;11903;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;1.14;8651;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;2.27;71154;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;0.79;54485;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;0.99;8650;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;3.27;69445;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;0.56;49255;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;1.71;86421;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;2.24;49254;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;1.45;71455;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;0.96;2239;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;1.32;49256;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;1.03;8647;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;3.23;47783;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;1.18;11910;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;1.12;43006;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;1.42;52176;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;1.32;29044;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;3.15;2525;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;1.9;33979;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;1.28;52174;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;1.27;52175;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;0.99;8649;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;1.83;4772;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;2.88;52177;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;4.39;22477;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Aides à la pâtisserie;2.51;29047;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Desserts à préparer;2.5;23447;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Desserts à préparer;3.33;79666;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Desserts à préparer;3.87;80725;;0
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Desserts à préparer;1.95;12443;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Desserts à préparer;2.91;42508;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Desserts à préparer;4.3;70091;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Desserts à préparer;4.99;86664;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Desserts à préparer;1.7;12622;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Desserts à préparer;3.21;12624;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Desserts à préparer;1.82;24301;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Desserts à préparer;3.87;70089;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Desserts à préparer;2.61;23448;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Desserts à préparer;2.51;23210;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Desserts à préparer;3.29;48844;;0
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Desserts à préparer;3.32;48843;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Desserts à préparer;3.29;49070;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Desserts à préparer;5.94;70090;;0
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Desserts à préparer;4.99;86419;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Desserts à préparer;1.65;6320;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Desserts à préparer;0.97;41684;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Desserts à préparer;1.0;28281;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Desserts à préparer;0.99;28280;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Desserts à préparer;1.09;5058;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Desserts à préparer;0.93;5057;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Desserts à préparer;1.08;6148;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Desserts à préparer;1.6;79619;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Desserts à préparer;2.77;12623;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Desserts à préparer;2.05;25470;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;1.69;33306;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;2.15;19209;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;1.79;19698;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;1.09;5344;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;1.19;32293;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;1.88;2183;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;1.33;36711;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;1.69;25790;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;1.88;19279;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;0.8;1953;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;1.04;6829;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;0.74;36704;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;1.52;31918;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;1.53;56572;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;0.94;5078;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;1.41;27123;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;1.63;76899;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;0.85;8391;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;0.67;7146;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;1.36;8399;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;0.97;19702;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;0.97;5080;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;1.3;5081;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;1.15;486;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;2.12;36705;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;1.83;8675;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;0.87;9270;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;2.48;36706;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;0.59;85081;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;0.74;54487;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;1.15;5079;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;0.88;2175;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;1.43;8674;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;3.3;30573;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;3.19;33206;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;1.63;36726;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;1.48;36718;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;4.69;25465;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;1.37;23223;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;1.3;23224;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Sucres et édulcorants;2.18;19275;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Fruits au sirop;2.13;50991;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Fruits au sirop;2.2;39955;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Fruits au sirop;2.41;39956;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Fruits au sirop;2.33;5339;;1
Accueil|Epicerie sucrée|Desserts, Sucres et Farines|Fruits au sirop;2.7;67442;;1
